"uuid","latitude","longitude","interactions","street","reliability","start_time","end_time","share","cum_share"
"3406ffec-9ab0-373a-9902-6efd29cc926e","-12.113779","-77.029509","3","Av. Angamos Este","7","2019-03-18 11:14:00.000","2019-03-18 11:53:00.000","0.0027","0.8881759853345554"
"de04b4e9-0353-38c2-8aa8-7a2188e034d7","-12.114003","-77.036513","3","Av. Angamos Oeste","7","2019-05-16 11:10:00.000","2019-05-16 11:58:00.000","0.0027","0.8909257561869844"
"3b92a9d1-88e0-391f-a59e-dc26d321c221","-12.122679","-77.006423","3","Av. Manuel Villarán","7","2019-05-21 20:15:00.000","2019-05-21 20:44:00.000","0.0027","0.8936755270394133"
"1ad9b39a-23b1-3cfa-a3f6-72e54b76ff12","-12.1145","-77.027923","3","General Vidal","7","2019-05-24 16:41:00.000","2019-05-24 17:15:00.000","0.0027","0.8964252978918423"
"09d22fbe-b113-3791-ab80-23c6278ae043","-12.11867","-77.010063","3","Av. Monseñor Roca y Boloña","7","2019-06-25 20:14:00.000","2019-06-25 20:39:00.000","0.0027","0.8991750687442713"
"64c45d8e-6a70-3f14-979e-825fe3381c0f","-12.128738","-77.018003","3","Av. Roosevelt","7","2019-08-12 02:56:00.000","2019-08-12 03:25:00.000","0.0027","0.9019248395967002"
"6a02a112-aa3a-3c65-8224-6d8c943df7b4","-12.126806","-77.037151","3","Bajada Balta","7","2019-08-15 16:07:00.000","2019-08-15 16:37:00.000","0.0027","0.9046746104491292"
"bdf6feb8-4bc2-39a9-a02d-ab20e1eab022","-12.130633","-77.03444","2","Vía Expresa Costa Verde","8","2018-11-06 14:49:00.000","2018-11-06 15:20:00.000","0.0018","0.9065077910174152"
"4cc671ea-b5b9-3b19-8015-ccd791b9b508","-12.127344","-77.036635","2","Bajada Balta","7","2018-10-06 18:40:00.000","2018-10-06 19:09:00.000","0.0018","0.9083409715857012"
"e813721d-1d70-3a52-a8ec-9fc858e66658","-12.116652","-77.029417","2","Av. Arequipa","7","2018-10-12 16:06:00.000","2018-10-12 16:40:00.000","0.0018","0.9101741521539871"
"cf3a29c9-febc-376f-ab31-571c13332243","-12.124671","-77.028761","2","Av. Alfredo Benavides","7","2018-10-25 13:27:00.000","2018-10-25 13:59:00.000","0.0018","0.9120073327222732"
"4d77b21a-794d-3e9a-b7c0-4b703cc38183","-12.117481","-77.048629","2","Vía Expresa Costa Verde","7","2018-10-26 01:49:00.000","2018-10-26 02:20:00.000","0.0018","0.9138405132905592"
"39278346-39dc-3565-b3c6-2f9ae6038e97","-12.119717","-77.011909","2","Av. Monseñor Roca y Boloña","7","2018-11-16 21:13:00.000","2018-11-16 21:15:00.000","0.0018","0.9156736938588451"
"d98e007f-6201-39c0-9a29-3ea5b5cc078b","-12.124738","-77.036938","2","Av. Jorge Chávez","7","2019-01-05 01:05:00.000","2019-01-05 01:34:00.000","0.0018","0.9175068744271311"
"97634906-b29c-33f4-958b-0c38c081903b","-12.135012","-77.023385","2","Quebrada de Armendáriz","7","2019-01-08 00:39:00.000","2019-01-08 01:09:00.000","0.0018","0.919340054995417"
"685a3896-b235-31cb-88ce-0763a2ee1e93","-12.127326","-77.035823","2","Puente Mellizo Villena Rey","7","2019-01-12 15:02:00.000","2019-01-12 15:16:00.000","0.0018","0.921173235563703"
"3f88f5a7-54bb-375e-824c-7a6daf5ddbc7","-12.10877","-77.052808","2","Av. Augusto Pérez Araníbar","7","2019-01-28 04:08:00.000","2019-01-28 04:47:00.000","0.0018","0.923006416131989"
"7d496a07-9d98-37a6-b5a9-ea00c6199862","-12.122696","-77.03148","2","Av. Diagonal","7","2019-01-30 22:15:00.000","2019-01-30 22:33:00.000","0.0018","0.9248395967002749"
"87b62905-4c9a-3317-83f5-d1e3becbfaa9","-12.125375","-77.023578","2","Av. Alfredo Benavides","7","2019-02-09 23:22:00.000","2019-02-09 23:33:00.000","0.0018","0.9266727772685609"
"3183f710-95a4-376c-acaf-0ed9a00540fe","-12.114186","-77.029669","2","Av. Arequipa","7","2019-02-19 13:27:00.000","2019-02-19 13:58:00.000","0.0018","0.928505957836847"
"ba17cfe8-6c33-3908-b12c-97a0e757aeb0","-12.128051","-77.006281","2","Av. Alfredo Benavides","7","2019-03-11 17:29:00.000","2019-03-11 17:59:00.000","0.0018","0.9303391384051329"
"7fc1618d-d642-3d3a-a72a-55b4a0f798bf","-12.127204","-77.037109","2","Vía Expresa Costa Verde","7","2019-05-24 22:31:00.000","2019-05-24 22:47:00.000","0.0018","0.9321723189734189"
"66a0165f-a0ba-3d4e-985d-d6bb6eaae54b","-12.128578","-77.032773","2","Juan Fanning","7","2019-05-30 17:42:00.000","2019-05-30 18:11:00.000","0.0018","0.9340054995417049"
"9d2e191d-c99a-3900-a533-78204e988ce7","-12.128924","-77.023863","2","Av. Reducto","7","2019-07-30 00:07:00.000","2019-07-30 00:39:00.000","0.0018","0.9358386801099908"
"5f0d2ae3-922e-35bf-b339-2b0a22a7a7ca","-12.116682","-77.026644","2",,"7","2019-08-09 23:39:00.000","2019-08-10 00:18:00.000","0.0018","0.9376718606782768"
"6dfd1d41-9513-38c0-8dbd-353858c5c17d","-12.126385","-77.017808","2","Av. Alfredo Benavides","6","2018-10-14 23:15:00.000","2018-10-14 23:22:00.000","0.0018","0.9395050412465628"
"5e17e23e-a801-3351-ac20-c39cb6dd3fae","-12.110635","-77.032229","2","María Parado de Bellido","6","2019-01-11 17:05:00.000","2019-01-11 17:34:00.000","0.0018","0.9413382218148487"
"0b209379-8341-33da-a7f2-656c1eb66a4b","-12.123744","-77.008077","2","Av. Manuel Villarán","6","2019-03-14 13:51:00.000","2019-03-14 14:23:00.000","0.0018","0.9431714023831348"
"5f6d1951-5836-3592-bd53-26d23ec0783c","-12.117708","-77.0086","2","Av. Monseñor Roca y Boloña","6","2019-03-26 15:51:00.000","2019-03-26 16:10:00.000","0.0018","0.9450045829514208"
"858338b5-91b6-37a9-9273-614065bda21f","-12.118527","-77.009847","2","Av. Monseñor Roca y Boloña","6","2019-05-24 13:08:00.000","2019-05-24 13:38:00.000","0.0018","0.9468377635197067"
"59b154b5-d543-3686-abf4-2901e057423f","-12.12573","-77.021196","2","Av. Alfredo Benavides","6","2019-06-01 23:16:00.000","2019-06-01 23:48:00.000","0.0018","0.9486709440879927"
"cc17400c-e9b0-3ccb-bce2-220f3923425b","-12.113128","-77.047084","2","General Mendiburu","6","2019-06-13 23:59:00.000","2019-06-14 00:28:00.000","0.0018","0.9505041246562786"
"f845ddf4-cadc-3700-896f-18e343f09078","-12.125813","-77.009309","2","Av. José Ramírez Gastón","6","2019-07-13 18:21:00.000","2019-07-13 18:50:00.000","0.0018","0.9523373052245646"
"f774813e-8d06-3249-9240-3cbfea7f2b86","-12.127162","-77.009535","2","Av. José Ramírez Gastón","6","2019-07-13 19:12:00.000","2019-07-13 19:42:00.000","0.0018","0.9541704857928506"
"645a2441-2f2a-3440-8597-53dd9e73e886","-12.125994","-77.018086","2","Av. Roosevelt","6","2019-08-12 03:30:00.000","2019-08-12 03:59:00.000","0.0018","0.9560036663611365"
"e8faaad4-af17-3d59-8c73-9da3c696b2d1","-12.12637","-77.017916","1","Av. Alfredo Benavides","6","2018-10-14 22:24:00.000","2018-10-14 22:30:00.000","9.0E-4","0.9569202566452796"
"a870cdc9-12f8-3b0a-ba21-5759b80e008c","-12.11936","-77.045734","1","Vía Expresa Costa Verde","6","2018-10-17 09:31:00.000","2018-10-17 09:43:00.000","9.0E-4","0.9578368469294225"
"d98e05ba-f419-3ab3-876d-663cd9d63674","-12.134541","-77.023384","1","Acceso a Quebrada de Armendáriz","6","2018-11-07 12:04:00.000","2018-11-07 12:34:00.000","9.0E-4","0.9587534372135655"
"23b9eaec-3e28-3d58-b972-8beb32a42064","-12.12528","-77.024433","1","Av. Paseo de la República","6","2018-11-27 21:54:00.000","2018-11-27 21:58:00.000","9.0E-4","0.9596700274977086"
"e98d1389-d0f5-361e-8bae-7fe6f6fc70ed","-12.122787","-77.019578","1","Av. Ricardo Palma","6","2018-11-27 22:37:00.000","2018-11-27 22:42:00.000","9.0E-4","0.9605866177818515"
"20b368a0-05d9-3771-a680-555a4b611aba","-12.120394","-77.012666","1","Av. Monseñor Roca y Boloña","6","2019-01-17 15:28:00.000","2019-01-17 15:38:00.000","9.0E-4","0.9615032080659945"
"6b88de08-4b12-3ad5-8d6d-ae13b320d110","-12.109762","-77.051823","1","Av. Augusto Pérez Araníbar","6","2019-01-28 04:08:00.000","2019-01-28 04:21:00.000","9.0E-4","0.9624197983501375"
"6b59f244-db76-3309-a166-662efcf6949c","-12.114237","-77.036973","1","Av. Comandante Espinar","6","2019-02-16 16:55:00.000","2019-02-16 17:01:00.000","9.0E-4","0.9633363886342805"
"7627c89c-0fb1-3d3d-8e5f-1d1a53082ef3","-12.123063","-77.018152","1","Av. República de Panamá","6","2019-03-19 14:38:00.000","2019-03-19 15:07:00.000","9.0E-4","0.9642529789184234"
"fee1998e-9985-3adf-a403-ee9b2a441e07","-12.123444","-77.031307","1","Porta","6","2019-03-21 12:26:00.000","2019-03-21 12:55:00.000","9.0E-4","0.9651695692025665"
"b1805bf2-fd5e-3734-8994-bb327e1e1376","-12.122276","-77.032533","1","José Gálvez","6","2019-03-25 23:10:00.000","2019-03-25 23:32:00.000","9.0E-4","0.9660861594867094"
"81600ed6-7008-30fc-aa16-18043be5c1fa","-12.128698","-77.006901","1","Santa Carmen","6","2019-04-24 13:18:00.000","2019-04-24 13:51:00.000","9.0E-4","0.9670027497708524"
"854f8d4d-daf3-3622-94f3-a76e01233e02","-12.113709","-77.02958","1","Av. Angamos Este","6","2019-06-05 16:37:00.000","2019-06-05 17:22:00.000","9.0E-4","0.9679193400549955"
"36d608ef-2717-382f-b3ff-00f98f820a2e","-12.129934","-77.029476","1","Juan Fanning","6","2019-06-26 19:49:00.000","2019-06-26 19:57:00.000","9.0E-4","0.9688359303391384"
"d3a0bfb1-977e-320d-8f5a-922a6b9be1cc","-12.130881","-77.033989","1","Vía Expresa Costa Verde","5","2018-10-02 17:38:00.000","2018-10-02 17:52:00.000","9.0E-4","0.9697525206232814"
"25dadde9-247a-37b6-8bab-b575699028d8","-12.12419","-77.012846","1","Av. Manuel Villarán","5","2018-10-14 00:57:00.000","2018-10-14 01:06:00.000","9.0E-4","0.9706691109074244"
"daa6f26b-6755-3535-ab79-cd5d465d6ede","-12.123697","-77.007741","1","Los Capulíes","5","2018-10-23 22:20:00.000","2018-10-23 22:31:00.000","9.0E-4","0.9715857011915674"
"bd8680a0-9c0a-3b56-beee-148fa40deb29","-12.113783","-77.029588","1","Av. Angamos Este","5","2018-10-24 12:26:00.000","2018-10-24 12:49:00.000","9.0E-4","0.9725022914757103"
"d68e0fbd-1df4-35e2-b623-f70196fd0d15","-12.124775","-77.028071","1","Av. Alfredo Benavides","5","2018-10-25 05:12:00.000","2018-10-25 05:42:00.000","9.0E-4","0.9734188817598534"
"49b73366-30b2-314c-a782-78bb2be144ad","-12.125277","-77.024326","1","Salida 9 / Av. Reducto - 28 de Julio","5","2018-11-17 20:35:00.000","2018-11-17 20:38:00.000","9.0E-4","0.9743354720439963"
"4f1b6792-a97c-35f1-8aee-82fdbf1a505c","-12.112699","-77.04959","1","Estacionamiento Club Lambayeque","5","2018-11-18 17:09:00.000","2018-11-18 17:38:00.000","9.0E-4","0.9752520623281393"
"da7e26de-ee74-3934-a1a3-5b4d2d063ac0","-12.122667","-77.019765","1","Av. Ricardo Palma","5","2019-01-24 06:48:00.000","2019-01-24 07:18:00.000","9.0E-4","0.9761686526122824"
"37ee7721-ce5f-32f8-bae2-50338c56fbf5","-12.1103","-77.048481","1","Av. Hipólito Unanue","5","2019-01-28 02:12:00.000","2019-01-28 02:43:00.000","9.0E-4","0.9770852428964253"
"d237d84f-d0c3-33b0-9df9-7b796903a60d","-12.10955","-77.052268","1","Av. Augusto Pérez Araníbar","5","2019-01-28 02:56:00.000","2019-01-28 03:26:00.000","9.0E-4","0.9780018331805683"
"8079ec79-9457-3c36-80ae-4ac1b4398478","-12.130261","-77.020998","1","Av. 28 de Julio","5","2019-02-10 20:26:00.000","2019-02-10 20:55:00.000","9.0E-4","0.9789184234647113"
"2bfd507e-386d-31ab-829d-a2d185d8c9fc","-12.13705","-77.026881","1","Malecón Armendáriz","5","2019-03-01 00:36:00.000","2019-03-01 01:10:00.000","9.0E-4","0.9798350137488543"
"8a5a63e5-eb54-31bf-b64f-75513e9bc7df","-12.123828","-77.033707","1","Recavarren","5","2019-03-06 16:34:00.000","2019-03-06 17:04:00.000","9.0E-4","0.9807516040329972"
"92105d4d-3f91-3d72-9bc5-e1176126ba63","-12.12316","-77.01915","1","Av. Ricardo Palma","5","2019-03-19 16:10:00.000","2019-03-19 16:39:00.000","9.0E-4","0.9816681943171403"
"b86d3da0-e790-3f63-852a-e50a3f2c6773","-12.123265","-77.018886","1","Av. Ricardo Palma","5","2019-03-19 17:02:00.000","2019-03-19 17:32:00.000","9.0E-4","0.9825847846012832"
"2d8a0b79-4e08-366c-957b-49affa452a37","-12.121479","-77.044737","1","Vía Expresa Costa Verde","5","2019-03-22 13:56:00.000","2019-03-22 14:28:00.000","9.0E-4","0.9835013748854262"
"dacfe5ab-a1c5-3d22-9ee5-a00ee8243564","-12.134646","-77.023184","1","Av. Reducto","5","2019-03-27 07:55:00.000","2019-03-27 08:29:00.000","9.0E-4","0.9844179651695693"
"5037a630-ad25-36fc-827a-9e8b0325fbe6","-12.127119","-77.022237","1","15 de Enero","5","2019-04-02 12:47:00.000","2019-04-02 13:17:00.000","9.0E-4","0.9853345554537122"
"ab9681b8-6834-37b3-b82a-73a38e807b5e","-12.124336","-77.012753","1","Av. Manuel Villarán","5","2019-04-10 19:22:00.000","2019-04-10 19:51:00.000","9.0E-4","0.9862511457378552"
"7e972ba3-654a-3901-a1d0-3b5512dfade4","-12.106439","-77.042118","1",,"5","2019-04-15 18:00:00.000","2019-04-15 18:31:00.000","9.0E-4","0.9871677360219981"
"681040d5-4563-304d-8b4e-9cd11ba047f9","-12.131906","-77.02948","1","Av. Armendáriz","5","2019-05-14 23:51:00.000","2019-05-15 00:20:00.000","9.0E-4","0.9880843263061412"
"a53768c9-ffdd-3ac7-b900-78985123a9a9","-12.130819","-77.034511","1","Vía Expresa Costa Verde","5","2019-05-18 10:23:00.000","2019-05-18 10:53:00.000","9.0E-4","0.9890009165902841"
"f3494f75-36be-325a-88e0-6563d86fd8c1","-12.122174","-77.025903","1","Ernesto Diez Canseco","5","2019-05-28 21:22:00.000","2019-05-28 21:51:00.000","9.0E-4","0.9899175068744271"
"7befd3a4-8ced-3e4c-ac33-998a5d2a921c","-12.128699","-77.018003","1","Av. Roosevelt","5","2019-05-30 02:26:00.000","2019-05-30 02:55:00.000","9.0E-4","0.9908340971585701"
"6ec09825-e008-39ab-87a3-b06b2213aeea","-12.128571","-77.029957","1","José González","5","2019-05-30 15:50:00.000","2019-05-30 16:19:00.000","9.0E-4","0.9917506874427131"
"cbadc6d5-1b2e-3cdb-b4c6-7ba29f828ebf","-12.111604","-77.028","1","Tacna","5","2019-06-05 11:51:00.000","2019-06-05 12:20:00.000","9.0E-4","0.9926672777268561"
"1e6a8cbd-d864-311c-b4bc-77fa620f2eba","-12.113553","-77.029772","1","Av. Arequipa","5","2019-06-05 16:28:00.000","2019-06-05 16:55:00.000","9.0E-4","0.9935838680109991"
"964dfe27-fe8e-3063-846b-619569f5f82a","-12.121822","-77.040863","1","Malecón Cisneros","5","2019-06-16 01:21:00.000","2019-06-16 01:51:00.000","9.0E-4","0.9945004582951421"
"14b5d4e7-b069-3486-9cf9-7b39ee7dfe16","-12.111287","-77.043532","1","Ignacio Merino","5","2019-06-18 17:27:00.000","2019-06-18 17:57:00.000","9.0E-4","0.995417048579285"
"0d5e46f6-1a4c-3259-bd2b-6c52f8593845","-12.10531","-77.032961","1","Av. Santa Cruz","5","2019-06-28 21:46:00.000","2019-06-28 22:16:00.000","9.0E-4","0.9963336388634281"
"1db7e64d-44cb-3c0f-9f45-ef55225bf2b0","-12.110029","-77.047606","1","Av. General Córdova","5","2019-06-29 01:38:00.000","2019-06-29 02:08:00.000","9.0E-4","0.997250229147571"
"6114582e-b0a6-3c5b-81bf-a7f3f4d46820","-12.128335","-77.018011","1","Av. Roosevelt","5","2019-08-12 02:04:00.000","2019-08-12 02:33:00.000","9.0E-4","0.998166819431714"
"29bb394a-a98d-342d-ab4c-050220c38177","-12.125573","-77.018092","1","Av. Roosevelt","5","2019-08-12 04:16:00.000","2019-08-12 04:46:00.000","9.0E-4","0.999083409715857"
"9fbe9a46-e037-3fd5-8055-7b7ef398923c","-12.122348","-77.020507","1","Av. Casimiro Ulloa","5","2019-08-21 17:57:00.000","2019-08-21 18:26:00.000","9.0E-4","1.0"
